week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Outbreak
20,25,443,0,22.0,1.0,12,7,2014,21.75,86.5,1.183433548,10.907142857142857,300.205,0
20,34,741,1,3.0,0.0,12,7,2014,30.7291049,78.4403495,0.3212381182,10.907142857142857,301.77,0
20,3,197,1,43.0,9.0,4,7,2014,27.4844597,94.9019447,0.773578551,10.907142857142857,279.84000000000003,0
20,3,398,1,41.0,3.0,4,1,2014,27.0827158,93.9978423,0.08401240019,31.0,293.312,0
20,16,722,7,33.0,0.0,4,7,2014,13.3400771,77.1006208,0.074160656,10.907142857142857,303.316,0
20,35,65,0,23.0,0.0,3,7,2014,23.13195425,87.2073972,1.918596591,10.907142857142857,304.519530549969,0
20,35,162,1,28.0,2.0,23,6,2014,25.38703085,88.50471505,1.010059671,5.0,305.98,0
22,11,426,0,44.0,0.0,24,7,2014,23.6015557,72.3867981,1.166922086,3.0,304.519530549969,0
22,16,730,0,15.0,0.0,19,7,2014,13.3419169,74.7473232,4.06237796,10.907142857142857,299.1,0
22,20,512,0,37.0,0.0,21,7,2014,18.16984395,76.11796321,0.4879185385,4.0,308.48,0
22,25,178,0,17.0,0.0,22,7,2014,21.5370786,84.7301184,1.787307927,3.0,304.519530549969,0
22,25,309,0,20.0,0.0,25,7,2014,21.87705125,84.00905064,1.712275361,5.0,304.519530549969,0
22,25,607,0,11.0,0.0,21,7,2014,21.4706422,83.9836858,1.989194879,5.0,304.519530549969,0
22,27,415,6,63.0,3.0,22,7,2014,30.9090157,75.851601,0.2257159692,10.0,304.5666666,1
22,27,530,6,28.0,0.0,27,7,2014,30.2090874,76.33987209,0.1538627421,10.907142857142857,304.29,0
22,27,276,6,86.0,0.0,20,7,2014,31.60857425,75.84644247,0.5101043947,10.907142857142857,305.85,1
22,30,697,0,13.0,0.0,23,7,2014,13.13014755,79.92435386,0.02428256253,8.0,308.82,0
22,30,604,0,20.0,0.0,22,7,2014,11.0600516,77.0679581,0.0728804288,6.0,302.7133334,0
22,33,455,0,12.0,0.0,21,7,2014,25.1010477,82.62574936,0.5395933643,6.0,304.0733334,0
22,35,662,0,107.0,0.0,22,7,2014,22.5760669,88.42006758,0.7040834996,4.0,304.519530549969,1
22,35,778,0,81.0,0.0,24,7,2014,22.2788943,87.92227864,0.4235504912,3.0,304.519530549969,1
22,35,662,0,28.0,0.0,27,7,2014,22.5760669,88.42006758,0.5643007586,10.907142857142857,304.519530549969,0
22,35,430,15,22.0,0.0,21,7,2014,25.0057449,88.1398483,0.6358668522,10.0,299.64,0
22,35,504,0,82.0,0.0,27,7,2014,22.642931,88.8930579,0.5720922819,10.907142857142857,300.66,1
22,3,326,0,104.0,1.0,11,7,2014,26.12755515,91.29987148,1.111815146,10.907142857142857,301.37,1
22,6,186,0,84.0,0.0,14,7,2014,20.7084545,81.5481305,1.122768677,0.0,307.2,1
22,6,423,6,46.0,1.0,12,7,2014,21.1882332,82.48484762,0.2332988021,10.907142857142857,302.1533334,0
22,16,469,3,66.0,0.0,12,7,2014,12.3051828,76.6553609,1.221592079,10.907142857142857,304.519530549969,1
22,16,722,7,22.0,0.0,16,7,2014,13.3400771,77.1006208,0.5000258194,5.0,304.519530549969,0
22,16,722,3,40.0,0.0,9,7,2014,13.3400771,77.1006208,0.6937978379,4.0,307.78000000000003,0
22,20,82,7,34.0,0.0,17,7,2014,18.9918442,75.909784,0.4463907216,2.0,304.519530549969,0
22,20,609,3,26.0,0.0,8,7,2014,17.1726928,74.58676543,0.2346251609,6.0,310.2,0
22,20,609,7,7.0,0.0,14,7,2014,17.1726928,74.58676543,0.6972850985,3.0,301.94,0
22,20,609,15,29.0,0.0,16,7,2014,17.1726928,74.58676543,0.5561390554,3.0,301.94,0
22,19,275,15,42.0,0.0,15,7,2014,22.6001502,77.92664521,0.7660575427,2.0,311.13,0
22,25,551,0,12.0,0.0,17,7,2014,19.8076083,85.8252538,1.050874439,5.0,300.90000000000003,0
22,25,364,6,10.0,0.0,10,7,2014,20.22564715,85.56059465,0.8573744618,10.0,303.2,0
22,25,239,0,20.0,1.0,18,7,2014,19.4129711,85.04710406,0.4621250320674176,0.0,304.519530549969,0
22,25,239,0,15.0,0.0,13,7,2014,19.4129711,85.04710406,0.4621250320674176,0.0,302.92,0
22,30,752,7,13.0,0.0,16,7,2014,11.9415377,79.4861469,0.06611503092,10.0,304.91,0
22,35,472,0,56.0,0.0,7,7,2014,23.48454125,88.55676307,0.9114438279,11.0,297.73,1
22,35,504,0,135.0,0.0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1
23,1,148,0,14.0,0.0,26,7,2014,13.1601048,79.15555062,0.03713151105,8.0,304.98,0
23,1,213,0,110.0,0.0,30,7,2014,16.99842865,81.71561488,1.741450456,7.0,300.55,1
23,31,424,0,51.0,0.0,30,7,2014,16.7434538,77.9923191,0.5930059149,4.0,304.519530549969,1
23,4,351,0,22.0,0.0,27,7,2014,25.5591001,87.64745596,0.5999962582,10.907142857142857,302.69,0
23,6,423,0,75.0,1.0,23,7,2014,21.1882332,82.48484762,2.914870589,4.0,304.519530549969,1
23,11,681,0,26.0,0.0,31,7,2014,21.19177615,72.95441578,1.524562269,2.0,301.56,0
23,14,70,0,120.0,0.0,29,7,2014,34.20500565,74.36221081,0.2247694331,22.0,293.15000000000003,1
23,14,389,0,83.0,0.0,29,7,2014,33.66980055,75.01480232,0.7749021226,18.0,297.48,1
23,16,51,7,31.0,0.0,21,7,2014,15.2485413,76.8323648,0.09444324046,4.0,305.67,0
23,16,722,7,18.0,0.0,31,7,2014,13.3400771,77.1006208,0.1819049202,5.0,305.52,0
23,19,118,0,14.0,0.0,1,8,2014,21.3118839,76.2291992,0.5716537915,2.0,304.519530549969,0
23,19,362,0,31.0,0.0,30,7,2014,21.825599,75.614182,0.7067395637,6.0,304.519530549969,0
23,19,618,3,41.0,0.0,31,7,2014,23.1156882,77.06623939,0.7541823366,1.0,283.96,0
23,19,748,0,45.0,0.0,24,7,2014,23.5225788,77.8148001,1.411131369,1.0,304.519530549969,0
23,20,788,0,36.0,0.0,26,7,2014,20.32570375,78.11691397,2.058495317,4.0,302.94,0
23,25,309,0,20.0,0.0,25,7,2014,21.87705125,84.00905064,1.712275361,5.0,304.519530549969,0
23,30,418,0,20.0,0.0,29,7,2014,9.9261153,78.1140983,0.04261313763,5.0,316.39,0
23,35,274,6,56.0,0.0,3,8,2014,22.9052114,88.3760639,0.5468923065,11.0,299.805,1
23,35,504,0,142.0,0.0,29,7,2014,22.642931,88.8930579,0.6320570315,10.0,300.66,1
23,35,778,0,24.0,0.0,29,7,2014,22.2788943,87.92227864,0.4723391136,5.0,304.519530549969,0
23,14,295,0,427.0,0.0,7,7,2014,32.7185614,74.8580917,0.9780432684,20.0,296.975,1
23,20,7,7,10.0,0.0,12,7,2014,19.1627725,74.8580243,0.365054979,10.907142857142857,313.56,0
23,35,106,0,115.0,0.0,17,7,2014,24.0,87.583333,0.6493171162,6.0,305.04,1
23,35,504,6,290.0,0.0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1
23,35,662,0,70.0,0.0,30,7,2014,22.5760669,88.42006758,0.8318602592,9.0,287.08,1
23,35,778,0,88.0,0.0,24,7,2014,22.2788943,87.92227864,0.4235504912,3.0,304.519530549969,1
24,11,493,0,47.0,0.0,8,8,2014,20.952407,72.9323831,0.5151682244,5.0,297.62,0
24,16,147,0,14.0,0.0,5,8,2014,14.2266443,76.4005122,0.2705121517,10.907142857142857,301.54,0
24,20,512,7,10.0,1.0,7,8,2014,18.16984395,76.11796321,0.4268564407,7.0,306.24,0
24,30,327,3,27.0,0.0,7,8,2014,12.87960515,79.70427615,0.07119123644,8.0,304.519530549969,0
24,30,388,0,11.0,0.0,9,8,2014,12.5188835,78.2206536,0.08581389102,6.0,304.519530549969,0
24,30,546,15,46.0,0.0,9,8,2014,10.3826515,78.8191259,0.244373011,7.0,308.06,0
24,30,700,3,10.0,0.0,9,8,2014,9.539867,77.6197904,0.1517497553,4.0,317.54,0
24,35,117,0,51.0,0.0,7,8,2014,23.2495714,87.8681751,0.5760152934,8.0,304.2,1
24,35,274,0,60.0,0.0,3,8,2014,22.9052114,88.3760639,0.5468923065,11.0,299.805,1
24,2,736,0,68.0,0.0,7,7,2014,28.73120455,95.03773151,2.139688935,8.0,287.4266666,1
24,2,736,15,41.0,0.0,21,7,2014,28.73120455,95.03773151,2.883746787,35.0,268.18,0
24,6,299,0,13.0,0.0,24,7,2014,22.0090841,82.578896,1.417808924,4.0,304.519530549969,0
24,6,299,0,25.0,0.0,28,7,2014,22.0090841,82.578896,0.5344875007,10.907142857142857,300.86,0
24,6,423,0,13.0,0.0,1,8,2014,21.1882332,82.48484762,1.320361566,3.0,304.519530549969,0
24,6,299,0,55.0,0.0,17,7,2014,22.0090841,82.578896,1.287397206,12.0,300.6733334,1
24,14,113,0,155.0,0.0,31,7,2014,33.9099319,74.62914426,0.8847361057,17.0,290.95,1
24,35,472,0,69.0,0.0,2,7,2014,23.48454125,88.55676307,1.137506672,8.0,301.12,1
24,35,504,6,445.0,0.0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1
24,35,504,0,109.0,0.0,30,7,2014,22.642931,88.8930579,0.6563934206,10.0,304.519530549969,1
25,4,553,0,20.0,1.0,8,8,2014,26.0,87.5,1.038531644,12.0,296.90000000000003,0
25,11,23,0,15.0,0.0,11,8,2014,20.866667,70.75,0.3483901807,9.0,300.67,0
25,11,597,6,23.0,1.0,12,8,2014,24.0294885,73.0459884,1.656777275,10.907142857142857,300.72,0
25,14,27,0,86.0,0.0,10,8,2014,33.7368773,75.1455138,0.6747247883,20.0,296.11,1
25,14,113,0,160.0,0.0,3,8,2014,33.9099319,74.62914426,0.7060567343,17.0,291.64,1
25,14,391,0,1496.0,0.0,10,8,2014,34.6110236,74.23847867,0.2775758705,16.0,292.72,1
25,20,22,7,25.0,1.0,7,8,2014,20.9521098,77.7333168,0.6478139446,6.0,304.519530549969,0
25,20,82,8,15.0,0.0,7,8,2014,18.9918442,75.909784,0.4126096825,5.0,308.84000000000003,0
25,20,491,7,10.0,0.0,8,8,2014,20.0112475,73.7902364,1.012877882,4.0,296.42,0
25,19,618,0,20.0,0.0,14,8,2014,23.1156882,77.06623939,0.9453241702,13.0,304.519530549969,0
25,25,357,6,13.0,0.0,9,8,2014,20.50040085,86.43170623,1.347387979,5.0,303.1,0
25,27,415,6,10.0,0.0,16,8,2014,30.9090157,75.851601,0.3254602861,17.0,301.436,0
25,35,117,0,42.0,0.0,13,8,2014,23.2495714,87.8681751,0.9180000133,10.907142857142857,304.14,0
25,4,480,0,15.0,2.0,28,7,2014,25.1364914,85.44365465,0.1942736912,10.907142857142857,304.519530549969,0
25,6,562,0,14.0,0.0,31,7,2014,22.5,83.5,0.6348217062,11.0,301.40000000000003,0
25,31,360,7,456.0,0.0,30,6,2014,17.5,80.333333,0.3336585644,8.0,311.24,1
26,1,762,3,23.0,0.0,19,8,2014,17.7222517,83.32670984,0.2358781122,17.0,305.2466666,0
26,4,359,0,10.0,0.0,19,8,2014,25.4916868,86.69910848,0.9954727515,6.0,300.62,0
26,4,494,0,30.0,2.0,14,8,2014,24.818124,85.51855623,0.6201659893,6.0,301.5,0
26,4,600,0,51.0,0.0,21,8,2014,25.83264165,86.61489283,0.8186835667,10.907142857142857,289.59000000000003,1
26,11,744,0,63.0,0.0,18,8,2014,20.43219565,73.1409893,0.6625803796,10.0,299.29,1
26,13,433,0,163.0,0.0,17,8,2014,31.6723392,76.95331691,1.182367579,35.0,295.7,1
26,14,27,0,79.0,0.0,16,8,2014,33.7368773,75.1455138,0.7269470257,21.0,297.1966666,1
26,16,560,7,104.0,1.0,18,8,2014,16.083333,77.166667,0.0882070196,6.0,312.04,1
26,16,147,6,38.0,0.0,22,8,2014,14.2266443,76.4005122,0.6475434718,8.0,303.7266666,0
26,17,221,3,32.0,0.0,14,8,2014,9.98408,76.2741457,1.421237601,22.0,304.519530549969,0
26,19,618,15,35.0,0.0,21,8,2014,23.1156882,77.06623939,0.1294572809,10.907142857142857,301.195,0
26,20,82,7,32.0,0.0,16,8,2014,18.9918442,75.909784,0.1220243953,4.0,309.1466666,0
26,20,82,8,16.0,0.0,20,8,2014,18.9918442,75.909784,0.09951971271,10.907142857142857,311.08,0
26,20,291,7,55.0,0.0,9,8,2014,20.84288265,75.52612464,0.2843866535,8.0,298.58,1
26,30,604,0,150.0,0.0,13,8,2014,11.0600516,77.0679581,0.7223715104,10.907142857142857,308.92,1
26,35,117,0,37.0,0.0,19,8,2014,23.2495714,87.8681751,1.146172737,4.0,303.68,0
26,35,274,0,21.0,0.0,21,8,2014,22.9052114,88.3760639,1.190149132,10.907142857142857,300.29,0
26,35,274,0,60.0,0.0,18,8,2014,22.9052114,88.3760639,1.328214919,7.0,304.519530549969,1
26,35,504,7,48.0,0.0,14,8,2014,22.642931,88.8930579,0.8444360472,8.0,301.79,0
26,35,430,15,92.0,0.0,17,8,2014,25.0057449,88.1398483,1.35079462,2.0,300.72,1
26,35,554,6,67.0,0.0,18,8,2014,23.3291882,86.3672378,1.201280507,8.0,304.519530549969,1
26,16,722,7,18.0,0.0,8,8,2014,13.3400771,77.1006208,0.1473087852,3.0,304.52,0
26,35,117,0,60.0,0.0,13,8,2014,23.2495714,87.8681751,0.9180000133,10.907142857142857,304.14,1
26,35,662,0,113.0,0.0,22,7,2014,22.5760669,88.42006758,0.7040834996,4.0,304.519530549969,1
26,35,662,0,70.0,0.0,29,7,2014,22.5760669,88.42006758,0.7194837003,9.0,287.08,1
27,4,64,0,38.0,0.0,19,8,2014,24.8655681,86.87278642,0.8109946902,6.0,304.519530549969,0
27,4,417,0,22.0,1.0,20,8,2014,26.350072,86.22914689,1.138553184,10.907142857142857,289.59000000000003,0
27,6,562,0,22.0,0.0,23,8,2014,22.5,83.5,0.3470990442,15.0,302.43333340000004,0
27,6,562,0,24.0,0.0,21,8,2014,22.5,83.5,0.3177225546,10.907142857142857,301.52,0
27,12,520,6,761.0,0.0,29,8,2014,30.7137692,76.868276,0.03640993686,10.907142857142857,303.76,1
27,15,208,0,42.0,0.0,26,8,2014,24.2538512,87.30064714,0.5022154604,14.0,302.76,0
27,15,601,0,14.0,0.0,21,8,2014,25.244263,87.6348084,0.8494099634,10.907142857142857,298.0,0
27,15,404,15,148.0,0.0,28,8,2014,23.74186545,84.51301367,0.2989697937,10.907142857142857,300.4733334,1
27,16,372,8,48.0,1.0,20,8,2014,13.1367201,78.1337246,0.4409721508,10.907142857142857,309.82,0
27,20,7,15,14.0,0.0,22,8,2014,19.1627725,74.8580243,0.2078403457,7.0,304.35,0
27,20,195,0,11.0,0.0,26,8,2014,21.13170235,74.48990147,0.8453425385,10.0,307.76,0
27,20,484,7,124.0,0.0,25,8,2014,19.09400875,77.48319215,0.2181573568,14.0,307.888,1
27,20,485,0,43.0,0.0,21,8,2014,21.51450155,74.54070115,0.1531193868,10.907142857142857,304.98,0
27,20,609,0,50.0,0.0,23,8,2014,17.1726928,74.58676543,0.5778216892,12.0,303.32,0
27,19,118,0,20.0,0.0,23,8,2014,21.3118839,76.2291992,0.5266852357,14.0,308.7,0
27,19,524,0,24.0,0.0,13,8,2014,24.5,80.25,0.7564161567,10.907142857142857,304.519530549969,0
27,25,159,6,14.0,0.0,29,8,2014,20.4686,85.8792,0.683741421,10.907142857142857,303.56,0
27,25,239,0,19.0,1.0,17,8,2014,19.4129711,85.04710406,0.4621250320674176,10.0,303.59000000000003,0
27,25,239,0,20.0,0.0,22,8,2014,19.4129711,85.04710406,0.4621250320674176,8.0,302.4866666,0
27,26,543,7,23.0,0.0,25,8,2014,11.9340568,79.8306447,0.1876158662,9.0,302.83,0
27,30,723,7,12.0,0.0,27,8,2014,8.8052602,78.1452745,0.2282621062,4.0,314.7066666,0
27,35,274,6,58.0,0.0,22,8,2014,22.9052114,88.3760639,0.8979382878,12.0,300.29,1
27,35,274,7,59.0,0.0,29,8,2014,22.9052114,88.3760639,0.6230619635,10.907142857142857,303.08,1
27,6,299,0,20.0,0.0,10,8,2014,22.0090841,82.578896,1.589078257,5.0,300.38,0
27,6,562,0,24.0,0.0,25,7,2014,22.5,83.5,1.231890037,6.0,304.519530549969,0
27,20,478,7,36.0,0.0,11,8,2014,21.1498134,79.0820556,0.4583644864,11.0,308.07,0
27,35,504,6,477.0,0.0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1
27,35,430,15,151.0,1.0,17,8,2014,25.0057449,88.1398483,1.35079462,2.0,300.72,1
27,35,504,7,647.0,1.0,14,8,2014,22.642931,88.8930579,0.8444360472,8.0,301.79,1
28,3,198,15,64.0,0.0,25,8,2014,25.40036255,93.07522923,0.5269555396,4.0,299.7,1
28,3,398,6,59.0,1.0,4,9,2014,27.0827158,93.9978423,0.2732600276,24.0,302.944,1
28,11,95,0,26.0,0.0,5,9,2014,21.75,73.0,1.448381072,10.907142857142857,298.26,0
28,11,488,0,17.0,0.0,2,9,2014,21.8678464,73.5025585,1.08466022,5.0,302.08,0
28,11,744,0,13.0,0.0,1,9,2014,20.43219565,73.1409893,3.157529629,7.0,304.519530549969,0
28,12,318,0,14.0,0.0,5,9,2014,29.82282075,76.37830987,0.7375409567,10.907142857142857,300.8266666,0
28,15,208,0,43.0,0.0,31,8,2014,24.2538512,87.30064714,0.4841006787,11.0,300.9066666,0
28,15,410,0,39.0,1.0,24,8,2014,23.46920055,84.73568423,0.3128925433,24.0,300.0,0
28,20,12,7,101.0,1.0,1,9,2014,20.76181225,77.19211567,1.449853358,9.0,304.519530549969,1
28,20,491,7,26.0,0.0,1,9,2014,20.0112475,73.7902364,3.080969198,5.0,304.519530549969,0
28,20,491,15,65.0,0.0,15,8,2014,20.0112475,73.7902364,0.4786675808,8.0,300.6,1
28,20,548,0,36.0,0.0,27,8,2014,18.521428,73.8544541,1.062114181,11.0,303.08,0
28,19,618,3,48.0,0.0,4,9,2014,23.1156882,77.06623939,1.320522651,13.0,301.0,0
28,30,327,7,42.0,0.0,30,8,2014,12.87960515,79.70427615,0.1573792313,6.0,304.519530549969,0
28,30,716,7,13.0,0.0,6,9,2014,12.22721295,79.07015555,0.3490585958,10.907142857142857,311.05,0
28,33,130,0,17.0,1.0,3,9,2014,25.1265777,83.24965577,0.2721729072,17.0,302.844,0
28,33,400,1,3.0,0.0,29,8,2014,27.98506015,80.75384538,0.08111239529,10.907142857142857,301.85,0
28,35,106,0,32.0,0.0,29,8,2014,24.0,87.583333,0.7284770323,10.907142857142857,302.16,0
28,35,117,0,20.0,0.0,2,9,2014,23.2495714,87.8681751,0.6415584593,13.0,297.2,0
28,35,554,0,37.0,0.0,7,9,2014,23.3291882,86.3672378,0.4035063195,15.0,300.0733334,0
28,6,299,15,196.0,0.0,22,8,2014,22.0090841,82.578896,0.1893889005,14.0,300.752,1
28,15,580,0,24.0,0.0,17,8,2014,23.3700501,85.3250387,0.7521532157,12.0,301.04,0
28,19,588,0,21.0,0.0,17,8,2014,24.756718,81.65493469,0.4729643307,11.0,303.76,0
28,12,520,6,791.0,0.0,29,8,2014,30.7137692,76.868276,0.03640993686,10.907142857142857,303.76,1
28,35,274,7,164.0,0.0,29,8,2014,22.9052114,88.3760639,0.6230619635,10.907142857142857,303.08,1
28,35,504,7,884.0,0.0,11,8,2014,22.642931,88.8930579,0.7758508665,11.0,300.68,1
29,11,95,0,24.0,0.0,8,9,2014,21.75,73.0,0.681560647,9.0,299.23,0
29,11,744,0,15.0,0.0,9,9,2014,20.43219565,73.1409893,1.361559202,10.0,297.89,0
29,16,102,0,19.0,1.0,10,9,2014,18.083333,77.333333,0.6419066108,10.0,301.61333340000004,0
29,16,378,0,18.0,0.0,8,9,2014,15.3484144,76.1547421,0.2291705405,9.0,304.36,0
29,20,232,15,17.0,1.0,4,9,2014,19.75907035,80.16228073,1.129491128,14.0,301.24,0
29,20,491,0,158.0,0.0,9,9,2014,20.0112475,73.7902364,1.064333115,10.0,297.25,1
29,19,118,15,13.0,0.0,9,9,2014,21.3118839,76.2291992,1.47493632,11.0,301.43,0
29,19,118,0,20.0,0.0,3,9,2014,21.3118839,76.2291992,1.35702369,13.0,300.28000000000003,0
29,29,507,0,24.0,0.0,6,9,2014,27.666667,88.5,0.4646315671,10.907142857142857,288.98400000000004,0
29,30,157,6,16.0,0.0,11,9,2014,11.7564329,79.7634644,0.06392840193,9.0,307.46,0
29,30,752,8,26.0,1.0,8,9,2014,11.9415377,79.4861469,0.17582794,9.0,307.74,0
29,30,388,7,10.0,0.0,11,9,2014,12.5188835,78.2206536,0.01780704353,10.0,308.56,0
29,30,546,3,17.0,0.0,12,9,2014,10.3826515,78.8191259,0.02296332081,9.0,312.9466666,0
29,30,546,7,21.0,0.0,12,9,2014,10.3826515,78.8191259,0.02296332081,9.0,312.9466666,0
29,4,64,0,101.0,0.0,30,7,2014,24.8655681,86.87278642,0.6429880459,10.0,304.04,1
29,4,417,0,17.0,0.0,1,9,2014,26.350072,86.22914689,0.6258789936,21.0,293.22400000000005,0
29,11,96,15,32.0,0.0,9,8,2014,21.7718836,72.1416449,0.2281555344,5.0,304.519530549969,0
29,16,722,7,51.0,0.0,1,9,2014,13.3400771,77.1006208,0.5507075275,6.0,304.519530549969,1
29,20,615,7,29.0,0.0,12,8,2014,17.63612885,74.29827808,0.1562300671,10.907142857142857,305.71,0
29,19,100,0,72.0,0.0,1,9,2014,23.2584857,77.401989,0.581010585,14.0,304.0,1
29,19,637,9,212.0,5.0,1,9,2014,25.37524125,77.82811933,0.1813250442,16.0,306.7,1
29,3,398,6,110.0,3.0,4,9,2014,27.0827158,93.9978423,0.2732600276,24.0,302.944,1
29,35,554,6,71.0,0.0,7,9,2014,23.3291882,86.3672378,0.4035063195,15.0,300.0733334,1
29,35,106,7,152.0,0.0,29,9,2014,24.0,87.583333,0.1947968649,10.907142857142857,301.01,1
30,16,63,7,20.0,0.0,14,9,2014,12.94514225,77.553645,0.02224671712,10.907142857142857,305.0433334,0
30,16,51,3,28.0,0.0,18,9,2014,15.2485413,76.8323648,0.07066134202,10.0,301.9266666,0
30,19,618,3,58.0,0.0,13,9,2014,23.1156882,77.06623939,0.637046062,10.907142857142857,304.519530549969,1
30,19,616,0,23.0,1.0,15,9,2014,24.5,81.0,0.316752176,15.0,300.64,0
30,20,768,7,28.0,1.0,14,9,2014,20.28741775,77.2369655,0.705854471,10.907142857142857,296.78000000000003,0
30,30,418,7,38.0,0.0,16,9,2014,9.9261153,78.1140983,0.0532266498,5.0,314.512,0
30,30,545,3,18.0,0.0,16,9,2014,10.5,78.833333,0.05216851253,9.0,312.3066666,0
30,35,668,0,115.0,0.0,18,9,2014,22.5760669,88.42006758,0.1911812722,12.0,301.536,1
30,35,668,0,115.0,0.0,18,9,2014,22.5760669,88.42006758,0.1911812722,12.0,301.536,1
30,4,64,0,29.0,0.0,5,9,2014,24.8655681,86.87278642,0.3579548846,10.907142857142857,300.335,0
30,4,167,0,81.0,0.0,12,9,2014,26.08314325,86.03257097,0.6904417549,14.0,300.86,1
30,12,318,0,14.0,1.0,5,9,2014,29.82282075,76.37830987,0.7375409567,10.907142857142857,300.8266666,0
30,16,372,7,22.0,1.0,4,9,2014,13.1367201,78.1337246,0.1895015586,4.0,304.519530549969,0
30,20,133,7,203.0,0.0,16,8,2014,20.0967555,79.50454752,0.07242927172,15.0,301.8666666,1
30,20,292,7,15.0,2.0,10,9,2014,19.91883295,75.87085986,1.510543968,10.0,301.87,0
30,33,230,0,17.0,0.0,8,9,2014,27.17736635,78.38991198,0.6690036075,12.0,297.59000000000003,0
30,33,642,0,16.0,1.0,10,9,2014,27.25264095,82.86964796,0.270232543,15.0,300.976,0
30,3,398,6,132.0,4.0,4,9,2014,27.0827158,93.9978423,0.2732600276,24.0,302.944,1
31,31,444,0,14.0,0.0,20,9,2014,17.9375095,78.21174499,0.2963973753,10.0,304.22,0
31,31,482,15,31.0,0.0,21,9,2014,16.8579636,79.21749353,0.7103140646,10.907142857142857,301.69,0
31,6,563,0,57.0,0.0,15,9,2014,21.2380912,81.6336993,0.3394392926,23.0,297.7733334,1
31,11,742,0,33.0,0.0,22,9,2014,22.2973142,73.1942567,0.1068458317,10.907142857142857,301.83,0
31,19,361,15,7.0,0.0,21,9,2014,21.9778642,76.56882823,0.08590790613,10.907142857142857,301.85,0
31,27,610,6,94.0,0.0,23,9,2014,30.2093363,75.81842243,0.01133081453,20.0,302.30333340000004,1
31,30,700,3,11.0,0.0,19,9,2014,9.539867,77.6197904,0.09246116795,5.0,315.5333334,0
31,30,757,3,18.0,0.0,24,9,2014,9.5208936,77.8784564,0.07242752053,6.0,315.04,0
31,30,694,3,28.0,0.0,26,9,2014,10.7860267,79.1381497,0.2006695863,7.0,307.11,0
31,35,274,0,224.0,0.0,26,9,2014,22.9052114,88.3760639,0.9803978433,21.0,300.3,1
31,6,563,7,12.0,0.0,11,9,2014,21.2380912,81.6336993,0.7833120475,6.0,304.519530549969,0
31,6,568,0,45.0,0.0,9,9,2014,20.9727404,80.69155548,1.048032584,4.0,299.02,0
31,20,22,0,112.0,1.0,18,9,2014,20.9521098,77.7333168,0.2462069483,19.0,301.136,1
31,29,507,0,24.0,0.0,6,9,2014,27.666667,88.5,0.4646315671,10.907142857142857,288.98400000000004,0
31,30,746,7,21.0,0.0,6,9,2014,12.7948109,79.0006411,0.292709877,10.907142857142857,309.02,0
31,33,230,0,13.0,0.0,15,9,2014,27.17736635,78.38991198,0.3821883913,13.0,300.96500000000003,0
31,16,560,7,506.0,0.0,2,6,2014,16.083333,77.166667,0.0756798985,10.907142857142857,311.936,1
31,20,232,15,12.0,1.0,17,9,2014,19.75907035,80.16228073,0.5640343903,22.0,302.1,0
33,4,30,1,8.0,8.0,25,9,2014,26.26498795,87.37162648,1.437847149,16.0,299.29,0
33,4,351,0,19.0,0.0,21,9,2014,25.5591001,87.64745596,0.6517010335,10.907142857142857,301.34000000000003,0
33,4,351,0,15.0,0.0,4,10,2014,25.5591001,87.64745596,0.09867226591,21.0,301.1966666,0
33,6,563,0,24.0,0.0,20,9,2014,21.2380912,81.6336993,0.4085817277,23.0,300.74,0
33,6,563,7,17.0,0.0,19,9,2014,21.2380912,81.6336993,0.4570254535,23.0,300.34000000000003,0
33,11,363,0,13.0,0.0,30,9,2014,22.75,72.833333,0.02370517307,10.907142857142857,305.0166666,0
33,11,742,6,35.0,0.0,1,10,2014,22.2973142,73.1942567,0.05149728213,13.0,305.4266666,0
33,16,190,3,23.0,0.0,29,9,2014,15.4540505,75.0066516,0.5149593121,10.907142857142857,306.145,0
33,20,22,7,156.0,0.0,26,9,2014,20.9521098,77.7333168,0.02353522183,22.0,302.8566666,1
33,20,82,8,52.0,0.0,25,9,2014,18.9918442,75.909784,0.02988111854,14.0,307.3266666,1
33,20,291,7,25.0,0.0,29,9,2014,20.84288265,75.52612464,0.004048963017,10.907142857142857,305.05,0
33,19,460,15,25.0,0.0,25,9,2014,26.166667,77.5,0.0001201364004,15.0,306.25,0
33,19,460,15,18.0,0.0,27,9,2014,26.166667,77.5,9.19e-05,15.0,307.6733334,0
33,30,327,7,31.0,0.0,4,10,2014,12.87960515,79.70427615,0.1684029954,14.0,303.54,0
33,30,573,0,11.0,0.0,2,10,2014,9.3895523,78.85907072,0.4621250320674176,6.0,306.67,0
33,35,162,6,23.0,0.0,30,9,2014,25.38703085,88.50471505,0.1735476764,10.907142857142857,298.3566666,0
33,35,277,0,17.0,0.0,25,9,2014,22.5736296,88.3251045,0.742394535,20.0,299.32,0
33,35,447,6,148.0,0.0,24,9,2014,22.4221814,87.3221281,0.7540796909,20.0,301.72,1
